Team,Time,Jersey,Player,Event,X,Y,endX,endY,Foot,Outcome,Key Pass,Assist,Through Pass,Clearance,Take On,Hand Foul,Goal Area
Minerva FC,94:03:00,9,Raj Singh Wahengbam,Offensive Duel,102,55,0,0,,,,,,,,,
Minerva FC,94:05:00,9,Raj Singh Wahengbam,Pass,100,49,108,60,,Complete,,,,,,,
Minerva FC,94:09:00,44,Muhammed Ziyad K,Pass,102,55,107,5,,Complete,,,,,,,
Minerva FC,94:16:00,5,Rokash Atom,Pass,80,6,63,21,,Complete,,,,,,,
Minerva FC,94:21:00,3,Moosa Ashiq,Pass,66,20,78,62,,Complete,,,,,,,
Minerva FC,94:25:00,2,Ngashepam Reoson Singh,Pass,82,62,93,49,,Complete,,,,,,,
Minerva FC,94:29:00,9,Raj Singh Wahengbam,Offensive Duel,97,51,0,0,,,,,,,,,
Minerva FC,95:04:00,2,Ngashepam Reoson Singh,Defensive Duel,64,69,0,0,,Won,,,,,TRUE,,
Minerva FC,95:05:00,2,Ngashepam Reoson Singh,Pass,65,72,52,64,,Incomplete,,,,,,,
Minerva FC,95:23:00,4,Sailex Oinam,Free Kick,34,63,70,70,,,,,,,,,
Minerva FC,95:28:00,44,Muhammed Ziyad K,Offensive Duel,69,60,0,0,,Lost,,,,,,,
Minerva FC,95:33:00,44,Muhammed Ziyad K,Defensive Duel,69,62,0,0,,,,,,,,,
Minerva FC,95:36:00,44,Muhammed Ziyad K,Foul,67,61,0,0,,,,,,,,,
Minerva FC,96:00:00,4,Sailex Oinam,Head Pass,24,50,50,32,,,,,,TRUE,,,
Minerva FC,96:12:00,14,Malsom Tuboi,Pressure,91,24,0,0,,,,,,,,,
Minerva FC,96:15:00,3,Moosa Ashiq,Head Pass,49,13,64,31,,Complete,,,,,,,
Minerva FC,96:20:00,50,Thangkhanlam Samte,Pass,69,33,63,55,,Complete,,,,,,,
Minerva FC,96:22:00,2,Ngashepam Reoson Singh,Pass,68,54,92,69,,Complete,,,,,,,
Minerva FC,96:26:00,44,Muhammed Ziyad K,Pass,90,71,108,49,,Complete,,,,,,,
Minerva FC,96:28:00,9,Raj Singh Wahengbam,Cross,106,59,107,40,Right,,,,,,,,
Minerva FC,96:36:00,44,Muhammed Ziyad K,LBD,93,64,0,0,,,,,,,,,
Minerva FC,96:39:00,50,Thangkhanlam Samte,Head Pass,85,54,82,38,,Complete,,,,,,,
Minerva FC,96:41:00,8,Ahvas K,Long Kick,81,37,85,5,,Complete,,,,,,,
Minerva FC,96:44:00,5,Rokash Atom,Offensive Duel,85,9,0,0,,Lost,,,,,TRUE,,
Minerva FC,97:20:00,3,Moosa Ashiq,Head Pass,50,10,68,15,,Complete,,,,,,,
Minerva FC,97:31:00,5,Rokash Atom,Throw In,39,2,56,7,,,,,,,,,
Minerva FC,97:34:00,8,Ahvas K,Offensive Duel,50,5,0,0,,,,,,,,,
Minerva FC,97:47:00,3,Moosa Ashiq,Head Pass,26,5,34,11,,Incomplete,,,,,,,
Minerva FC,98:02:00,1,Khwairakpam Yoihenba,Goal Kick,5,47,7,58,,,,,,,,,
Minerva FC,98:07:00,4,Sailex Oinam,Long Kick,14,69,65,61,,Complete,,,,,,,
Minerva FC,98:10:00,9,Raj Singh Wahengbam,Touch,63,62,0,0,,Bad,,,,,,,
Minerva FC,98:12:00,9,Raj Singh Wahengbam,Interception,67,71,0,0,,,,,,,,,
Minerva FC,98:23:00,2,Ngashepam Reoson Singh,Interception,33,69,0,0,,,,,,,,,
Minerva FC,98:24:00,2,Ngashepam Reoson Singh,Head Pass,32,73,69,67,,Incomplete,,,,,,,
Minerva FC,98:30:00,44,Muhammed Ziyad K,Defensive Duel,47,71,0,0,,,,,,,,,
Minerva FC,98:53:00,4,Sailex Oinam,Throw In,24,78,44,64,,,,,,,,,
Minerva FC,98:54:00,9,Raj Singh Wahengbam,Pass,46,64,31,67,,Complete,,,,,,,
Minerva FC,98:59:00,50,Thangkhanlam Samte,Pass,27,73,50,63,,Incomplete,,,,,,,
Minerva FC,99:01:00,9,Raj Singh Wahengbam,Interception,40,67,0,0,,,,,,,,,
Minerva FC,99:16:00,4,Sailex Oinam,Long Kick,25,65,48,60,,Incomplete,,,,,,,
Minerva FC,99:36:00,14,Malsom Tuboi,Pressure,40,44,0,0,,,,,,,,,
Minerva FC,99:43:00,2,Ngashepam Reoson Singh,Long Kick,27,54,47,38,,Complete,,,,,,,
Minerva FC,99:44:00,9,Raj Singh Wahengbam,Pass,41,44,54,39,,Incomplete,,,,,,,
Minerva FC,99:48:00,50,Thangkhanlam Samte,Touch,39,38,0,0,,Bad,,,,,,,
Minerva FC,99:51:00,3,Moosa Ashiq,Long Kick,34,28,71,48,,Incomplete,,,,,,,
Minerva FC,99:56:00,2,Ngashepam Reoson Singh,Pass,55,55,69,42,,Complete,,,,,,,
Minerva FC,100:08:00,2,Ngashepam Reoson Singh,Defensive Duel,28,71,0,0,,,,,,,,,
Minerva FC,100:27:00,2,Ngashepam Reoson Singh,Defensive Duel,9,67,0,0,,Lost,,,,,TRUE,,
Minerva FC,100:39:00,5,Rokash Atom,Throw In,16,2,39,7,,,,,,,,,
Minerva FC,100:42:00,8,Ahvas K,Offensive Duel,43,8,0,0,,,,,,,,,
Minerva FC,100:47:00,22,Paoginmang Baite,Defensive Duel,38,25,0,0,,,,,,,,,
Minerva FC,100:55:00,5,Rokash Atom,Head Pass,42,14,63,22,,Incomplete,,,,,,,
Minerva FC,101:01:00,50,Thangkhanlam Samte,Pass,54,37,56,61,,Complete,,,,,,,
Minerva FC,101:04:00,2,Ngashepam Reoson Singh,Pass,73,54,100,66,,Complete,,,,,,,
Minerva FC,101:08:00,44,Muhammed Ziyad K,Cross,107,66,109,16,Right,,,,,,,,
Minerva FC,101:48:00,4,Sailex Oinam,Long Kick,32,46,66,47,,Complete,,,,,,,
Minerva FC,101:51:00,50,Thangkhanlam Samte,Touch,68,44,0,0,,Bad,,,,,,,
Minerva FC,101:52:00,50,Thangkhanlam Samte,LBD,65,46,0,0,,,,,,,,,
Minerva FC,101:57:00,50,Thangkhanlam Samte,Pass,62,45,66,61,,Complete,,,,,,,
Minerva FC,101:59:00,2,Ngashepam Reoson Singh,Pass,66,67,62,52,,Complete,,,,,,,
Minerva FC,101:59:00,50,Thangkhanlam Samte,Pass,63,53,72,66,,Complete,,,,,,,
Minerva FC,102:01:00,2,Ngashepam Reoson Singh,Pass,72,72,86,58,,Complete,,,,,,,
Minerva FC,102:04:00,9,Raj Singh Wahengbam,Pass,82,63,101,74,,Complete,,,,,,,
Minerva FC,102:12:00,44,Muhammed Ziyad K,Pass,87,69,96,52,,Complete,,,,,,,
Minerva FC,102:12:00,14,Malsom Tuboi,Shot,105,54,116,42,Right,,,,,,,,Right
Minerva FC,102:43:00,9,Raj Singh Wahengbam,Corner,116,78,110,38,,,,,,,,,
