Team,Time,Jersey,Player,Event,X,Y,endX,endY,Foot,Outcome,Key Pass,Assist,Through Pass,Clearance,Take On,Hand Foul,Goal Area
Punjab FC,69:59:00,11,Thogbam singh,Defensive Duel,34,29,0,0,,Won,,,,,,,
Punjab FC,70:00:00,11,Thogbam singh,Pass,39,26,30,21,,Complete,,,,,,,
Punjab FC,70:01:00,5,Suraj Murmu,Long Kick,29,26,87,27,,Incomplete,,,TRUE,,,,
Punjab FC,70:10:00,9,Gunleiba Wangkheirakpam,Pressure,108,5,0,0,,,,,,,,,
Punjab FC,70:24:00,5,Suraj Murmu,Throw In,103,5,103,5,,,,,,,,,
Punjab FC,70:28:00,7,Heman Meitei,Pass,94,18,73,9,,Complete,,,,,,,
Punjab FC,70:36:00,4,Shubham Poonia,Pass,67,20,89,13,,Incomplete,,,,,,,
Punjab FC,70:42:00,3,Telem Singh,Pass,30,22,18,38,,Complete,,,,,,,
Punjab FC,70:44:00,1,Aadil,Long Kick,17,31,50,48,,,,,,TRUE,,,
Punjab FC,71:08:00,9,Gunleiba Wangkheirakpam,Head Pass,74,47,91,52,,Incomplete,,,,,,,
Punjab FC,71:29:00,18,Naorem Singh,Throw In,38,78,38,78,,,,,,,,,
Punjab FC,72:30:00,18,Naorem Singh,Throw In,49,77,49,77,,,,,,,,,
Punjab FC,73:30:00,18,Naorem Singh,Subbed Out,49,77,0,0,,,,,,,,,
Punjab FC,72:50:00,1,Aadil,Long Kick,15,33,83,31,,Incomplete,,,,,,,
Punjab FC,73:08:00,8,Samuel Haokip,Defensive Duel,42,37,0,0,,,,,,,,,
Punjab FC,73:08:00,8,Samuel Haokip,Foul,44,33,0,0,,,,,,,,,
Punjab FC,73:52:00,8,Samuel Haokip,Long Kick,25,27,70,58,,,,,,TRUE,,,
Punjab FC,74:12:00,2,Karambir Singh,Throw In,74,74,69,76,,,,,,,,,
Punjab FC,74:33:00,3,Telem Singh,Long Kick,40,51,72,71,,Incomplete,,,,,,,
Punjab FC,74:51:00,2,Karambir Singh,Throw In,56,78,56,78,,,,,,,,,
Punjab FC,75:08:00,2,Karambir Singh,Throw In,84,78,84,78,,,,,,,,,
Punjab FC,75:29:00,6,Khuraijam Meetei,Pass,81,53,51,41,,Complete,,,,,,,
Punjab FC,75:32:00,4,Shubham Poonia,Pass,55,41,72,20,,Complete,,,,,,,
Punjab FC,75:35:00,5,Suraj Murmu,Offensive Duel,74,24,0,0,,Lost,,,,,,,
Punjab FC,77:29:00,1,Aadil,Save,4,43,0,0,Right,Saved,,,,,,,
Punjab FC,79:45:00,1,Aadil,Long Kick,13,51,86,26,,Incomplete,,,,,,,
Punjab FC,80:35:00,2,Karambir Singh,Long Kick,16,74,25,49,,,,,,TRUE,,,
Punjab FC,80:43:00,5,Suraj Murmu,Long Kick,7,22,50,18,,,,,,TRUE,,,
Punjab FC,80:55:00,3,Telem Singh,Pass,27,55,38,48,,Incomplete,,,,,,,
Punjab FC,81:09:00,3,Telem Singh,Free Kick,35,49,35,49,,,,,,,,,
Punjab FC,81:18:00,9,Gunleiba Wangkheirakpam,Offensive Duel,90,14,0,0,,Won,,,,,TRUE,,
Punjab FC,81:22:00,9,Gunleiba Wangkheirakpam,Offensive Duel,107,13,0,0,,Won,,,,,TRUE,,
Punjab FC,81:24:00,9,Gunleiba Wangkheirakpam,Cross,114,19,114,19,Left,,,,,,,,
Punjab FC,81:30:00,6,Khuraijam Meetei,Long Kick,82,46,93,39,,Incomplete,,,,,,,
Punjab FC,81:37:00,8,Samuel Haokip,Air Duel,68,52,0,0,,Won,,,,,,,
Punjab FC,81:41:00,8,Samuel Haokip,Pass,53,36,35,23,,Complete,,,,,,,
Punjab FC,81:50:00,2,Karambir Singh,Pass,34,65,65,62,,Incomplete,,,,,,,
Punjab FC,84:26:00,1,Aadil,Long Kick,16,50,55,16,,Complete,,,,,,,
Punjab FC,84:33:00,9,Gunleiba Wangkheirakpam,Offensive Duel,66,22,0,0,,Won,,,,,TRUE,,
Punjab FC,84:40:00,9,Gunleiba Wangkheirakpam,Pressure,107,30,0,0,,,,,,,,,
Punjab FC,76:26:00,4,Shubham Poonia,Foul,17,47,0,0,,Red Card,,,,,,,
Punjab FC,84:45:00,12,Laishram Singh,Pass,48,10,67,26,,Complete,,,,,,,
Punjab FC,84:50:00,8,Samuel Haokip,Pass,53,24,69,7,,,,,,TRUE,,,
Punjab FC,84:58:00,12,Laishram Singh,Head Pass,34,16,57,9,,Incomplete,,,,,,,
Punjab FC,85:11:00,12,Laishram Singh,Defensive Duel,25,12,0,0,,Won,,,,,,,
Punjab FC,85:25:00,12,Laishram Singh,Throw In,24,6,24,6,,,,,,,,,
Punjab FC,85:29:00,8,Samuel Haokip,Long Kick,46,25,76,23,,Incomplete,,,,,,,
Punjab FC,85:39:00,5,Suraj Murmu,Long Kick,37,25,37,25,,Complete,,,,,,,
Punjab FC,85:40:00,5,Suraj Murmu,Pass,31,36,50,23,,Incomplete,,,,,,,
Punjab FC,85:42:00,8,Samuel Haokip,Long Kick,45,31,84,27,,Complete,TRUE,,,,,,
Punjab FC,85:46:00,9,Gunleiba Wangkheirakpam,Shot,96,29,96,29,Left,Off Target,,,,,,,
Punjab FC,87:04:00,1,Aadil,Goal Kick,8,44,8,44,,,,,,,,,
Punjab FC,87:23:00,12,Laishram Singh,Long Kick,16,13,56,8,,,,,,TRUE,,,
Punjab FC,87:31:00,9,Gunleiba Wangkheirakpam,Offensive Duel,42,8,0,0,,,,,,,,,
Punjab FC,87:31:00,9,Gunleiba Wangkheirakpam,Pass,41,7,26,13,,Complete,,,,,,,
Punjab FC,87:33:00,12,Laishram Singh,Long Kick,23,10,70,40,,Incomplete,,,,,,,
Punjab FC,87:46:00,2,Karambir Singh,Throw In,46,78,46,78,,,,,,,,,
Punjab FC,88:14:00,5,Suraj Murmu,Air Duel,39,35,0,0,,Won,,,,,,,
Punjab FC,89:06:00,3,Telem Singh,Free Kick,33,55,33,55,,,,,,,,,
Punjab FC,89:11:00,6,Khuraijam Meetei,Long Kick,70,55,101,42,,Incomplete,,,,,,,
Punjab FC,89:35:00,12,Laishram Singh,LBD,17,11,0,0,,Won,,,,,,,
Punjab FC,91:29:00,1,Aadil,Goal Kick,8,37,8,37,,,,,,,,,
Punjab FC,91:33:00,12,Laishram Singh,Head Pass,40,25,58,27,,Incomplete,,,,,,,
Punjab FC,92:16:00,1,Aadil,Goal Kick,8,48,8,48,,,,,,,,,
Punjab FC,92:20:00,5,Suraj Murmu,Long Kick,12,15,30,4,,,,,,TRUE,,,
Punjab FC,92:36:00,11,Thogbam singh,Pressure,65,46,0,0,,,,,,,,,
Punjab FC,93:26:00,2,Karambir Singh,Throw In,27,77,27,77,,,,,,,,,
Punjab FC,93:29:00,6,Khuraijam Meetei,Pass,48,65,47,65,,,,,,,,,
Punjab FC,93:48:00,8,Samuel Haokip,Long Kick,39,70,56,66,,,,,,TRUE,,,
Punjab FC,94:04:00,5,Suraj Murmu,Defensive Duel,16,29,0,0,,,,,,,,,
Punjab FC,94:59:00,5,Suraj Murmu,Goal Kick,8,33,8,33,,,,,,,,,
Punjab FC,95:06:00,9,Gunleiba Wangkheirakpam,Offensive Duel,56,16,0,0,,Won,,,,,TRUE,,
Punjab FC,95:06:00,9,Gunleiba Wangkheirakpam,Pass,71,16,101,16,,Complete,,,,,,,
Punjab FC,95:14:00,8,Samuel Haokip,Offside,93,25,0,0,,,,,,,,,
Punjab FC,95:32:00,6,Khuraijam Meetei,Defensive Duel,50,28,0,0,,Won,,,,,,,
Punjab FC,95:34:00,6,Khuraijam Meetei,Offensive Duel,48,28,0,0,,Won,,,,,,,
Punjab FC,95:58:00,5,Suraj Murmu,Free Kick,41,30,41,30,,,,,,,,,
Punjab FC,96:06:00,6,Khuraijam Meetei,Pass,76,52,43,63,,Complete,,,,,,,
Punjab FC,96:12:00,2,Karambir Singh,Pass,29,71,14,58,,Complete,,,,,,,
Punjab FC,96:12:00,1,Aadil,Long Kick,9,54,76,67,,,,,,TRUE,,,
Punjab FC,96:32:00,5,Suraj Murmu,Long Kick,13,32,24,7,,,,,,TRUE,,,
Punjab FC,97:12:00,3,Telem Singh,Goal Kick,8,47,8,47,,,,,,,,,
Punjab FC,97:46:00,2,Karambir Singh,Throw In,76,78,76,78,,,,,,,,,
Punjab FC,98:11:00,12,Laishram Singh,Pass,47,21,47,21,,Incomplete,,,,,,,
Punjab FC,98:21:00,12,Laishram Singh,Throw In,52,7,52,7,,,,,,,,,
Punjab FC,98:26:00,5,Suraj Murmu,Head Pass,44,21,79,11,,Complete,,,,,,,
Punjab FC,98:30:00,9,Gunleiba Wangkheirakpam,Offensive Duel,76,10,0,0,,,,,,,,,
Punjab FC,98:42:00,12,Laishram Singh,Throw In,74,5,74,5,,,,,,,,,
Punjab FC,98:44:00,9,Gunleiba Wangkheirakpam,Touch,97,11,0,0,,Bad,,,,,,,
Punjab FC,99:01:00,12,Laishram Singh,Pass,65,18,65,18,,Incomplete,,,,,,,
Punjab FC,99:17:00,9,Gunleiba Wangkheirakpam,Pass,70,29,82,24,,Incomplete,,,,,,,
Punjab FC,99:33:00,8,Samuel Haokip,Pass,74,18,74,34,,Complete,,,,,,,
Punjab FC,99:37:00,6,Khuraijam Meetei,Pass,77,35,67,66,,Complete,,,,,,,
Punjab FC,99:41:00,2,Karambir Singh,Long Kick,66,72,99,50,,Incomplete,,,TRUE,,,,
Punjab FC,99:47:00,3,Telem Singh,Pass,66,44,81,38,,Incomplete,,,,,,,
Punjab FC,99:54:00,12,Laishram Singh,Pass,46,31,80,31,,Incomplete,,,,,,,
Punjab FC,100:01:00,8,Samuel Haokip,Pass,48,28,77,17,,Complete,,,,,,,
Punjab FC,100:23:00,12,Laishram Singh,Throw In,104,5,104,5,,,,,,,,,
Punjab FC,100:28:00,9,Gunleiba Wangkheirakpam,Cross,111,13,111,13,Left,,,,,,,,
Punjab FC,100:47:00,8,Samuel Haokip,Offensive Duel,77,42,0,0,,,,,,,,,
Punjab FC,100:51:00,6,Khuraijam Meetei,Pass,76,54,47,57,,Complete,,,,,,,
Punjab FC,100:54:00,3,Telem Singh,Long Kick,50,59,85,64,,,,,,,,,
Punjab FC,100:58:00,3,Telem Singh,Air Duel,54,61,0,0,,Won,,,,,,,
Punjab FC,101:42:00,3,Telem Singh,Goal Kick,8,48,8,48,,,,,,,,,
Punjab FC,102:14:00,1,Aadil,Save,4,38,0,0,Left,Saved,,,,,,,
