Team,Time,Jersey,Player,Event,X,Y,endX,endY,Foot,Outcome,Key Pass,Assist,Through Pass,Clearance,Take On,Hand Foul,Goal Area
Sudeva FC,44:36:00,15,Pukar Dulal,Pass,79,66,87,69,,Incomplete,,,,,,,
Sudeva FC,44:40:00,20,Eddie Zothanmawia ,Defensive Duel,77,50,0,0,,Lost,,,,,,,
Sudeva FC,44:43:00,12,R Aarya Krishna,Defensive Duel,71,31,0,0,,Lost,,,,,True,,
Sudeva FC,44:56:00,2,Sagar Patra,Defensive Duel,30,45,0,0,,Lost,,,,,True,,
Sudeva FC,44:59:00,21,Samir Thapa,Save,3,42,0,0,Right,Goal,,,,,,,Top left
Sudeva FC,45:28:00,20,Eddie Zothanmawia ,Pass,59,40,54,38,,Complete,,,,,,,
Sudeva FC,45:31:00,15,Pukar Dulal,Pass,53,41,40,49,,Complete,,,,,,,
Sudeva FC,45:33:00,26,Longjam Christson Singh,Pass,38,50,44,38,,Complete,,,,,,,
Sudeva FC,45:35:00,11,Mayengbam Lanchenba Luwang,Pass,43,34,34,48,,Incomplete,,,,,,,
Sudeva FC,45:37:00,25,Leishangthem Donaroy Singh,Pass,33,36,34,52,,Complete,,,,,,,
Sudeva FC,45:39:00,2,Sagar Patra,Pass,30,59,40,61,,Incomplete,,,,,,,
Sudeva FC,45:44:00,7,Oinam Nirmal Meitei,Defensive Duel,34,64,0,0,,Lost,,,,,,,
Sudeva FC,45:47:00,26,Longjam Christson Singh,Defensive Duel,31,57,0,0,,Lost,,,,,,,
Sudeva FC,45:47:00,15,Pukar Dulal,Defensive Duel,31,53,0,0,,Lost,,,,,,,
Sudeva FC,46:17:00,21,Samir Thapa,Goal Kick,7,49,42,76,,,,,,,,,
Sudeva FC,46:23:00,2,Sagar Patra,Defensive Duel,28,69,0,0,,Lost,,,,,,,
Sudeva FC,46:30:00,12,R Aarya Krishna,Defensive Duel,36,30,0,0,,Lost,,,,,,,
Sudeva FC,46:32:00,12,R Aarya Krishna,Defensive Duel,35,32,0,0,,Lost,,,,,True,,
Sudeva FC,46:33:00,6,Irfan Ahmad Mir,LBD,23,23,0,0,,Lost,,,,,,,
Sudeva FC,46:38:00,6,Irfan Ahmad Mir,Long Kick,18,10,51,24,,,,,,True,,,
Sudeva FC,46:49:00,2,Sagar Patra,Offensive Duel,24,58,0,0,,Won,,,,,,,
Sudeva FC,46:51:00,2,Sagar Patra,Pass,26,60,42,58,,Incomplete,,,,,,,
Sudeva FC,46:56:00,2,Sagar Patra,Interception,22,51,0,0,,,,,,,,,
Sudeva FC,47:00:00,2,Sagar Patra,Pass,22,47,51,32,,Complete,,,,True,,,
Sudeva FC,47:23:00,6,Irfan Ahmad Mir,Defensive Duel,27,13,0,0,,Lost,,,,,True,,
Sudeva FC,47:25:00,2,Sagar Patra,Defensive Duel,17,30,0,0,,Lost,,,,,True,,
Sudeva FC,47:52:00,25,Leishangthem Donaroy Singh,Free Kick,19,23,32,21,,,,,,,,,
Sudeva FC,47:54:00,11,Mayengbam Lanchenba Luwang,Pass,31,22,18,20,,Complete,,,,,,,
Sudeva FC,47:57:00,25,Leishangthem Donaroy Singh,Pass,16,21,33,19,,Complete,,,,,,,
Sudeva FC,47:58:00,11,Mayengbam Lanchenba Luwang,Pass,32,22,33,34,,Complete,,,,,,,
Sudeva FC,48:01:00,26,Longjam Christson Singh,Pass,36,36,45,30,,Complete,,,,,,,
Sudeva FC,48:02:00,15,Pukar Dulal,Pass,45,32,39,25,,Complete,,,,,,,
Sudeva FC,48:03:00,11,Mayengbam Lanchenba Luwang,Long Kick,40,26,53,12,,Complete,,,,,,,
Sudeva FC,48:04:00,12,R Aarya Krishna,Touch,54,15,0,0,,Bad,,,,,,,
Sudeva FC,48:10:00,12,R Aarya Krishna,Defensive Duel,52,13,0,0,,Lost,,,,,,,
Sudeva FC,48:18:00,12,R Aarya Krishna,Pass,65,13,49,26,,Complete,,,,,,,
Sudeva FC,48:19:00,11,Mayengbam Lanchenba Luwang,Pass,49,23,45,7,,Complete,,,,,,,
Sudeva FC,48:24:00,6,Irfan Ahmad Mir,Pass,44,5,46,19,,Complete,,,,,,,
Sudeva FC,48:26:00,11,Mayengbam Lanchenba Luwang,Pass,48,16,70,14,,Complete,,,,,,,
Sudeva FC,48:27:00,15,Pukar Dulal,Offensive Duel,66,12,0,0,,Lost,,,,,,,
Sudeva FC,48:30:00,15,Pukar Dulal,Long Kick,68,20,111,64,,Complete,,,,,,,
Sudeva FC,48:37:00,7,Oinam Nirmal Meitei,Offensive Duel,112,66,0,0,,Won,,,,,,,
Sudeva FC,48:38:00,7,Oinam Nirmal Meitei,Offensive Duel,109,63,0,0,,Won,,,,,True,,
Sudeva FC,48:40:00,7,Oinam Nirmal Meitei,Shot,106,54,112,39,Left,Off Target,,,,,,,
Sudeva FC,49:11:00,25,Leishangthem Donaroy Singh,Pass,25,40,50,48,,Incomplete,,,,,,,
Sudeva FC,49:22:00,26,Longjam Christson Singh,Defensive Duel,32,65,0,0,,Lost,,,,,,,
Sudeva FC,50:21:00,21,Samir Thapa,Goal Kick,6,49,52,68,,,,,,,,,
Sudeva FC,50:13:00,26,Longjam Christson Singh,Subbed Out,56,78,0,0,,,,,,,,,
Sudeva FC,50:39:00,2,Sagar Patra,Head Pass,10,48,37,53,,Complete,,,,True,,,
Sudeva FC,50:47:00,4,Moirangthem Manithoiba Meitei,Defensive Duel,12,70,0,0,,Lost,,,,,,,
Sudeva FC,50:48:00,10,Thangboisat Chongloi,Defensive Duel,13,70,0,0,,Lost,,,,,,,
Sudeva FC,50:55:00,21,Samir Thapa,Save,3,39,0,0,Left,Saved,,,,,,,Right
Sudeva FC,51:04:00,21,Samir Thapa,Long Kick,6,39,86,16,,,,,,True,,,
Sudeva FC,51:14:00,20,Eddie Zothanmawia,Pass,60,40,40,45,,Complete,,,,,,,
Sudeva FC,51:19:00,7,Oinam Nirmal Meitei,Pass,42,46,32,27,,Complete,,,,,,,
Sudeva FC,51:22:00,25,Leishangthem Donaroy Singh,Long Kick,37,39,78,27,,Incomplete,,,,,,,
Sudeva FC,51:32:00,6,Irfan Ahmad Mir,Pass,26,23,45,15,,Complete,,,,,,,
Sudeva FC,51:35:00,12,R Aarya Krishna,Offensive Duel,39,18,0,0,,,,,,,,,
Sudeva FC,52:02:00,25,Leishangthem Donaroy Singh,Free Kick,32,19,93,30,,,,,,,,,
Sudeva FC,52:08:00,12,R Aarya Krishna,Head Pass,69,15,45,16,,Complete,,,,,,,
Sudeva FC,52:09:00,12,R Aarya Krishna,Interception,67,16,0,0,,,,,,,,,
Sudeva FC,52:10:00,25,Leishangthem Donaroy Singh,Long Kick,50,19,79,11,,Complete,,,,,,,
Sudeva FC,52:12:00,7,Oinam Nirmal Meitei,Air Duel,72,14,0,0,,Lost,,,,,,,
Sudeva FC,52:23:00,6,Irfan Ahmad Mir,Throw In,66,2,44,10,,,,,,,,,
Sudeva FC,52:27:00,25,Leishangthem Donaroy Singh,Pass,39,15,39,46,,Complete,,,,,,,
Sudeva FC,52:30:00,2,Sagar Patra,Pass,38,42,58,55,,Incomplete,,,,,,,
Sudeva FC,52:47:00,21,Samir Thapa,Goal Kick,6,34,10,21,,,,,,,,,
Sudeva FC,52:51:00,25,Leishangthem Donaroy Singh,Pass,12,22,19,6,,Complete,,,,,,,
Sudeva FC,52:54:00,6,Irfan Ahmad Mir,Pass,16,9,25,10,,Incomplete,,,,,,,
Sudeva FC,52:59:00,25,Leishangthem Donaroy Singh,Pass,10,14,8,36,,Complete,,,,,,,
Sudeva FC,53:01:00,21,Samir Thapa,Long Kick,6,36,16,1,,Incomplete,,,,,,,
Sudeva FC,53:14:00,6,Irfan Ahmad Mir,Defensive Duel,5,7,0,0,,Lost,,,,,True,,
Sudeva FC,53:26:00,21,Samir Thapa,Goal Kick,5,36,9,20,,,,,,,,,
Sudeva FC,53:29:00,25,Leishangthem Donaroy Singh,Pass,8,20,13,5,,Complete,,,,,,,
Sudeva FC,53:31:00,6,Irfan Ahmad Mir,Pass,10,7,12,14,,Incomplete,,,,,,,
Sudeva FC,53:38:00,6,Irfan Ahmad Mir,Throw In,8,1,10,13,,,,,,,,,
Sudeva FC,53:40:00,25,Leishangthem Donaroy Singh,Long Kick,9,11,36,36,,Incomplete,,,,,,,
Sudeva FC,54:01:00,21,Samir Thapa,Long Kick,17,49,61,72,,Incomplete,,,,,,,
Sudeva FC,54:25:00,4,Moirangthem Manithoiba,Defensive Duel,51,76,0,0,,,,,,,,,
Sudeva FC,54:31:00,4,Moirangthem Manithoiba,Throw In,55,79,43,71,,,,,,,,,
Sudeva FC,54:33:00,2,Sagar Patra,Touch,44,74,0,0,,Bad,,,,,,,
Sudeva FC,54:35:00,2,Sagar Patra,Defensive Duel,47,70,0,0,,,,,,,,,
Sudeva FC,54:44:00,25,Leishangthem Donaroy Singh,Interception,13,54,0,0,,,,,,,,,
Sudeva FC,54:49:00,21,Samir Thapa,Save,5,41,0,0,,Saved,,,,,,,Bottom
Sudeva FC,54:52:00,21,Samir Thapa,Hand Pass,6,39,30,21,,Complete,,,,,,,
Sudeva FC,54:55:00,12,R Aarya Krishna,Pass,27,22,42,33,,Incomplete,,,,,,,
Sudeva FC,55:02:00,12,R Aarya Krishna,Pressure,36,24,0,0,,,,,,,,,
Sudeva FC,55:06:00,12,R Aarya Krishna,Interception,34,14,0,0,,,,,,,,,
Sudeva FC,55:10:00,12,R Aarya Krishna,Pass,33,15,25,21,,Complete,,,,,,,
Sudeva FC,55:12:00,25,Leishangthem Donaroy Singh,Pass,23,21,37,14,,Complete,,,,,,,
Sudeva FC,55:13:00,12,R Aarya Krishna,Pass,31,21,44,15,,Incomplete,,,,,,,
Sudeva FC,55:17:00,12,R Aarya Krishna,Defensive Duel,43,17,0,0,,Lost,,,,,True,,
Sudeva FC,55:22:00,11,Mayengbam Lanchenba,Touch,38,28,0,0,,Bad,,,,,,,
Sudeva FC,55:29:00,4,Moirangthem Manithoiba,Defensive Duel,29,68,0,0,,Lost,,,,,True,,
Sudeva FC,55:29:00,10,Thangboisat Chongloi,Defensive Duel,33,61,0,0,,,,,,,,,
Sudeva FC,55:31:00,7,Oinam Nirmal Meitei,Offensive Duel,38,56,0,0,,,,,,,,,
Sudeva FC,55:50:00,2,Sagar Patra,Free Kick,38,54,76,12,,,,,,,,,
Sudeva FC,55:53:00,12,R Aarya Krishna,Pass,79,20,47,14,,Complete,,,,,,,
Sudeva FC,55:55:00,6,Irfan Ahmad Mir,Pass,51,17,38,36,,Complete,,,,,,,
Sudeva FC,55:59:00,25,Leishangthem Donaroy Singh,Long Kick,37,27,69,67,,,,,,,,,
Sudeva FC,56:05:00,10,Thangboisat Chongloi,Pass,62,65,69,77,,Complete,,,,,,,
Sudeva FC,56:12:00,4,Moirangthem Manithoiba,Offensive Duel,71,76,0,0,,Lost,,,,,True,,
Sudeva FC,56:13:00,4,Moirangthem Manithoiba,Defensive Duel,87,75,0,0,,,,,,,,,
Sudeva FC,56:18:00,4,Moirangthem Manithoiba,Foul,84,75,0,0,,,,,,,,,
Sudeva FC,56:38:00,2,Sagar Patra,Air Duel,53,71,0,0,,Won,,,,,,,
Sudeva FC,56:48:00,6,Irfan Ahmad Mir,Long Kick,27,35,35,78,,,,,,True,,,
Sudeva FC,56:53:00,2,Sagar Patra,Pass,29,76,48,64,,Complete,,,,,,,
Sudeva FC,56:57:00,10,Thangboisat Chongloi,Pass,44,74,43,59,,Complete,,,,,,,
Sudeva FC,56:58:00,7,Oinam Nirmal Meitei,Offensive Duel,44,64,0,0,,,,,,,,,
Sudeva FC,57:06:00,6,Irfan Ahmad Mir,Pass,28,28,49,33,,Complete,,,,,,,
Sudeva FC,57:06:00,6,Irfan Ahmad Mir,Interception,30,25,0,0,,,,,,,,,
Sudeva FC,57:08:00,11,Mayengbam Lanchenba,Pass,45,28,47,13,,Incomplete,,,,,,,
Sudeva FC,57:17:00,20,Eddie Zothanmawia,Pressure,82,22,0,0,,,,,,,,,
Sudeva FC,57:26:00,4,Moirangthem Manithoiba,Interception,67,73,0,0,,,,,,,,,
Sudeva FC,57:27:00,4,Moirangthem Manithoiba,Pass,65,74,78,63,,Complete,,,,,,,
Sudeva FC,57:27:00,10,Thangboisat Chongloi,Touch,69,74,0,0,,Bad,,,,,,,
Sudeva FC,57:40:00,10,Thangboisat Chongloi,Defensive Duel,12,59,0,0,,Lost,,,,,True,,
Sudeva FC,57:51:00,21,Samir Thapa,Free Kick,6,25,10,9,,,,,,,,,
Sudeva FC,57:55:00,6,Irfan Ahmad Mir,Pass,14,12,32,26,,Complete,,,,,,,
Sudeva FC,57:56:00,25,Leishangthem Donaroy Singh,Touch,33,22,0,0,,Bad,,,,,,,
Sudeva FC,57:58:00,11,Mayengbam Lanchenba,LBD,33,17,0,0,,,,,,,,,
Sudeva FC,58:12:00,25,Leishangthem Donaroy Singh,Free Kick,30,17,44,43,,,,,,,,,
Sudeva FC,58:16:00,10,Thangboisat Chongloi,Long Kick,34,33,50,72,,Complete,,,,,,,
Sudeva FC,58:18:00,4,Moirangthem Manithoiba,Carry,47,70,68,68,,,,,,,,,
Sudeva FC,58:22:00,4,Moirangthem Manithoiba,Long Kick,67,72,84,59,,Incomplete,,,,,,,
Sudeva FC,58:27:00,10,Thangboisat Chongloi,Pass,69,54,83,30,,Incomplete,,,,,,,
Sudeva FC,58:32:00,12,R Aarya Krishna,Offensive Duel,83,11,0,0,,,,,,,,,
Sudeva FC,58:35:00,12,R Aarya Krishna,Defensive Duel,68,9,0,0,,,,,,,,,
Sudeva FC,58:39:00,12,R Aarya Krishna,Offensive Duel,54,6,0,0,,,,,,,,,
Sudeva FC,58:47:00,12,R Aarya Krishna,Free Kick,71,7,63,22,,,,,,,,,
Sudeva FC,58:49:00,15,Pukar Dulal,Offensive Duel,57,16,0,0,,,,,,,,,
Sudeva FC,58:51:00,15,Pukar Dulal,Pass,63,12,55,3,,Complete,,,,,,,
Sudeva FC,58:52:00,6,Irfan Ahmad Mir,Pass,53,6,38,21,,Complete,,,,,,,
Sudeva FC,58:54:00,25,Leishangthem Donaroy Singh,Pass,35,17,53,29,,Complete,,,,,,,
Sudeva FC,58:56:00,7,Oinam Nirmal Meitei,Pass,51,27,38,48,,Complete,,,,,,,
Sudeva FC,58:59:00,2,Sagar Patra,Pass,43,39,55,46,,Complete,,,,,,,
Sudeva FC,59:01:00,7,Oinam Nirmal Meitei,Pass,53,45,58,71,,Complete,,,,,,,
Sudeva FC,59:07:00,4,Moirangthem Manithoiba,Carry,54,69,73,69,,,,,,,,,
Sudeva FC,59:07:00,4,Moirangthem Manithoiba,Pass,67,68,86,74,,Complete,,,,,,,
Sudeva FC,59:10:00,10,Thangboisat Chongloi,Pass,80,74,102,73,,Complete,,,,,,,
Sudeva FC,59:13:00,7,Oinam Nirmal Meitei,Cross,97,71,117,42,Right,,,,,,,,
Sudeva FC,59:41:00,20,Eddie Zothanmawia,Pressure,107,25,0,0,,,,,,,,,
Sudeva FC,59:44:00,6,Irfan Ahmad Mir,Air Duel,53,16,0,0,,Won,,,,,,,
Sudeva FC,59:47:00,15,Pukar Dulal,Air Duel,70,29,0,0,,Won,,,,,,,
Sudeva FC,59:51:00,15,Pukar Dulal,Offensive Duel,67,38,0,0,,Won,,,,,True,,
Sudeva FC,59:54:00,15,Pukar Dulal,Pass,73,35,92,12,,Complete,,,,,,,
Sudeva FC,59:57:00,12,R Aarya Krishna,Cross,103,10,109,44,Left,,,,,,,,
Sudeva FC,60:02:00,10,Thangboisat Chongloi,LBD,94,52,0,0,,,,,,,,,
Sudeva FC,60:21:00,4,Moirangthem Manithoiba,Interception,69,75,0,0,,,,,,,,,
Sudeva FC,60:21:00,4,Moirangthem Manithoiba,Pass,65,73,75,54,,Complete,,,,,,,
Sudeva FC,60:24:00,7,Oinam Nirmal Meitei,Touch,74,62,0,0,,Bad,,,,,,,
Sudeva FC,60:28:00,12,R Aarya Krishna,Interception,79,30,0,0,,,,,,,,,
Sudeva FC,60:28:00,12,R Aarya Krishna,Offensive Duel,81,31,0,0,,Lost,,,,,True,,
Sudeva FC,61:15:00,2,Sagar Patra,Interception,13,43,0,0,,,,,,,,,
Sudeva FC,61:15:00,2,Sagar Patra,Pass,13,44,26,36,,,,,,True,,,
Sudeva FC,61:26:00,21,Samir Thapa,Goal Kick,7,45,12,59,,,,,,,,,
Sudeva FC,61:28:00,2,Sagar Patra,Pass,7,53,25,67,,Complete,,,,,,,
Sudeva FC,61:31:00,4,Moirangthem Manithoiba,Offensive Duel,27,68,0,0,,Won,,,,,True,,
Sudeva FC,61:33:00,7,Oinam Nirmal Meitei,Pass,31,61,46,75,,Complete,,,,,,,
Sudeva FC,61:38:00,10,Thangboisat Chongloi,Pass,44,75,49,67,,Incomplete,,,,,,,
Sudeva FC,62:00:00,21,Samir Thapa,Goal Kick,5,33,8,22,,,,,,,,,
Sudeva FC,62:05:00,25,Leishangthem Donaroy Singh,Long Kick,8,25,34,33,,Complete,,,,,,,
Sudeva FC,62:10:00,7,Oinam Nirmal Meitei,Pass,33,48,41,72,,Complete,,,,,,,
Sudeva FC,62:14:00,4,Moirangthem Manithoiba,Long Kick,44,73,92,48,,Complete,,,True,,,,
Sudeva FC,62:23:00,10,Thangboisat Chongloi,Throw In,77,78,75,72,,,,,,,,,
Sudeva FC,62:28:00,10,Thangboisat Chongloi,Offensive Duel,76,75,0,0,,,,,,,,,
Sudeva FC,62:42:00,21,Samir Thapa,Hand Pass,5,41,19,53,,Complete,,,,,,,
Sudeva FC,62:38:00,25,Leishangthem Donaroy Singh,Defensive Duel,11,55,0,0,,,,,,,,,
Sudeva FC,62:44:00,2,Sagar Patra,Pass,21,54,39,54,,Complete,,,,,,,
Sudeva FC,62:47:00,7,Oinam Nirmal Meitei,Long Kick,37,59,61,17,,Complete,,,,,,,
Sudeva FC,62:52:00,12,R Aarya Krishna,Offensive Duel,61,15,0,0,,Won,,,,,True,,
Sudeva FC,62:54:00,12,R Aarya Krishna,Offensive Duel,72,21,0,0,,,,,,,,,
Sudeva FC,62:55:00,12,R Aarya Krishna,Pass,79,21,96,18,,Complete,,,,,,,
Sudeva FC,62:59:00,20,Eddie Zothanmawia,Offside,90,17,0,0,,,,,,,,,
Sudeva FC,63:25:00,12,R Aarya Krishna,Pressure,75,8,0,0,,,,,,,,,
Sudeva FC,63:32:00,2,Sagar Patra,Defensive Duel,33,30,0,0,,,,,,,,,
Sudeva FC,63:35:00,2,Sagar Patra,Foul,29,27,0,0,,,,,,,,,
Sudeva FC,64:36:00,21,Samir Thapa,Goal Kick,5,47,13,61,,,,,,,,,
Sudeva FC,64:39:00,2,Sagar Patra,Long Kick,10,60,55,57,,Complete,,,,,,,
Sudeva FC,64:43:00,20,Eddie Zothanmawia,Pass,57,53,69,62,,Incomplete,,,,,,,
Sudeva FC,65:10:00,7,Oinam Nirmal Meitei,Free Kick,65,56,74,34,,,,,,,,,
Sudeva FC,65:13:00,11,Mayengbam Lanchenba,Pass,77,27,92,7,,Complete,,,,,,,
Sudeva FC,65:17:00,6,Irfan Ahmad Mir,Offensive Duel,86,8,0,0,,,,,,,,,
Sudeva FC,65:19:00,11,Mayengbam Lanchenba,Defensive Duel,77,12,0,0,,Lost,,,,,True,,
Sudeva FC,65:26:00,25,Leishangthem Donaroy Singh,Pass,33,21,44,1,,,,,,True,,,
Sudeva FC,65:40:00,6,Irfan Ahmad Mir,LBD,30,8,0,0,,,,,,,,,
Sudeva FC,65:42:00,11,Mayengbam Lanchenba,LBD,36,12,0,0,,,,,,,,,
Sudeva FC,66:22:00,20,Eddie Zothanmawia,Pressure,93,21,0,0,,,,,,,,,
Sudeva FC,66:34:00,4,Moirangthem Manithoiba,Interception,30,57,0,0,,,,,,,,,
Sudeva FC,66:35:00,4,Moirangthem Manithoiba,Head Pass,30,62,43,58,,Complete,,,,,,,
Sudeva FC,66:36:00,10,Thangboisat Chongloi,Air Duel,38,60,0,0,,Won,,,,,,,
Sudeva FC,66:42:00,7,Oinam Nirmal Meitei,Offensive Duel,43,58,0,0,,,,,,,,,
Sudeva FC,66:48:00,7,Oinam Nirmal Meitei,Pass,53,69,49,56,,Complete,,,,,,,
Sudeva FC,66:50:00,10,Thangboisat Chongloi,Pass,51,63,49,76,,Complete,,,,,,,
Sudeva FC,66:52:00,4,Moirangthem Manithoiba,Pass,53,75,75,66,,Complete,,,,,,,
Sudeva FC,66:54:00,10,Thangboisat Chongloi,Pass,79,65,85,74,,Complete,,,,,,,
Sudeva FC,67:01:00,15,Pukar Dulal,Pass,105,76,92,63,,Complete,,,,,,,
Sudeva FC,67:05:00,7,Oinam Nirmal Meitei,Offensive Duel,85,59,0,0,,,,,,,,,
Sudeva FC,67:08:00,7,Oinam Nirmal Meitei,Pass,85,53,90,26,,Complete,,,,,,,
Sudeva FC,67:10:00,11,Mayengbam Lanchenba,Touch,86,30,0,0,,Bad,,,,,,,
Sudeva FC,67:11:00,11,Mayengbam Lanchenba,Defensive Duel,89,28,0,0,,Lost,,,,,True,,
Sudeva FC,67:20:00,25,Leishangthem Donaroy Singh,Pass,34,18,57,2,,Complete,,,,,,,
Sudeva FC,67:24:00,12,R Aarya Krishna,Offensive Duel,55,5,0,0,,Won,,,,,True,,
Sudeva FC,67:23:00,12,R Aarya Krishna,Carry,56,3,85,6,,,,,,,,,
Sudeva FC,67:27:00,12,R Aarya Krishna,Offensive Duel,84,6,0,0,,,,,,,,,
Sudeva FC,68:43:00,11,Mayengbam Lanchenba,LBD,32,53,0,0,,,,,,,,,
Sudeva FC,68:50:00,4,Moirangthem Manithoiba,Interception,7,53,0,0,,,,,,,,,
Sudeva FC,68:52:00,7,Oinam Nirmal Meitei,Pass,13,48,26,58,,Complete,,,,,,,
Sudeva FC,68:54:00,10,Thangboisat Chongloi,Offensive Duel,28,59,0,0,,Lost,,,,,True,,
Sudeva FC,68:56:00,11,Mayengbam Lanchenba,LBD,26,55,0,0,,,,,,,,,
Sudeva FC,69:00:00,7,Oinam Nirmal Meitei,Pass,26,59,34,70,,Complete,,,,,,,
Sudeva FC,69:03:00,4,Moirangthem Manithoiba,Pass,31,74,39,58,,Complete,,,,,,,
Sudeva FC,69:05:00,10,Thangboisat Chongloi,Pass,39,64,30,74,,Complete,,,,,,,
Sudeva FC,69:06:00,4,Moirangthem Manithoiba,Pass,30,72,46,72,,Complete,,,,,,,
Sudeva FC,69:09:00,10,Thangboisat Chongloi,Pass,37,73,45,62,,Complete,,,,,,,
Sudeva FC,69:12:00,12,R Aarya Krishna,Pass,56,41,65,56,,Complete,,,,,,,
Sudeva FC,69:15:00,11,Mayengbam Lanchenba,Pass,64,39,69,62,,Incomplete,,,,,,,
Sudeva FC,69:20:00,15,Pukar Dulal,Pass,63,64,70,68,,Incomplete,,,,,,,
Sudeva FC,69:24:00,15,Pukar Dulal,Interception,69,71,0,0,,,,,,,,,
Sudeva FC,69:44:00,2,Sagar Patra,Long Kick,23,70,42,72,,Complete,,,,,,,
Sudeva FC,69:45:00,10,Thangboisat Chongloi,Air Duel,45,72,0,0,,Won,,,,,,,
Sudeva FC,69:47:00,7,Oinam Nirmal Meitei,Offensive Duel,41,69,0,0,,Won,,,,,True,,
Sudeva FC,69:50:00,7,Oinam Nirmal Meitei,Pass,42,64,59,65,,Complete,,,,,,,
Sudeva FC,70:08:00,11,Mayengbam Lanchenba,Interception,67,20,0,0,,,,,,,,,
Sudeva FC,70:09:00,11,Mayengbam Lanchenba,Head Pass,67,23,88,14,,Complete,,,,,,,
Sudeva FC,70:12:00,20,Eddie Zothanmawia,Offensive Duel,89,13,0,0,,Lost,,,,,True,,
Sudeva FC,70:16:00,11,Mayengbam Lanchenba,Interception,83,14,0,0,,,,,,,,,
Sudeva FC,70:17:00,11,Mayengbam Lanchenba,LBD,87,15,0,0,,,,,,,,,
Sudeva FC,70:25:00,11,Mayengbam Lanchenba,Defensive Duel,85,9,0,0,,Lost,,,,,True,,
Sudeva FC,70:28:00,11,Mayengbam Lanchenba,Foul,84,12,0,0,,,,,,,,,
Sudeva FC,70:48:00,12,R Aarya Krishna,LBD,77,8,0,0,,,,,,,,,
Sudeva FC,70:51:00,12,R Aarya Krishna,Defensive Duel,76,8,0,0,,,,,,,,,
Sudeva FC,70:53:00,20,Eddie Zothanmawia,Pressure,85,8,0,0,,,,,,,,,
Sudeva FC,70:55:00,20,Eddie Zothanmawia,Interception,84,10,0,0,,,,,,,,,
Sudeva FC,71:12:00,2,Sagar Patra,Long Kick,32,16,15,48,,Complete,,,,,,,
Sudeva FC,71:18:00,21,Samir Thapa,Hand Pass,15,50,16,27,,Complete,,,,,,,
Sudeva FC,71:22:00,25,Leishangthem Donaroy Singh,Pass,24,26,47,11,,Complete,,,,,,,
Sudeva FC,71:23:00,12,R Aarya Krishna,Pass,33,19,53,18,,Incomplete,,,,,,,
Sudeva FC,71:42:00,10,Thangboisat Chongloi,Defensive Duel,36,56,0,0,,,,,,,,,
Sudeva FC,71:53:00,25,Leishangthem Donaroy Singh,Interception,19,39,0,0,,,,,,,,,
Sudeva FC,71:55:00,4,Moirangthem Manithoiba,Long Kick,16,56,48,13,,Incomplete,,,,,,,
Sudeva FC,71:59:00,20,Eddie Zothanmawia,LBD,47,15,0,0,,,,,,,,,
Sudeva FC,72:00:00,20,Eddie Zothanmawia,Foul,43,18,0,0,,,,,,,,,
Sudeva FC,72:24:00,20,Eddie Zothanmawia,Pressure,87,15,0,0,,,,,,,,,
Sudeva FC,72:31:00,2,Sagar Patra,Long Kick,27,37,35,12,,Incomplete,,,,,,,
Sudeva FC,72:35:00,6,Irfan Ahmad Mir,Defensive Duel,35,22,0,0,,,,,,,,,
Sudeva FC,72:35:00,25,Leishangthem Donaroy Singh,Touch,28,23,0,0,,Bad,,,,,,,
Sudeva FC,72:37:00,25,Leishangthem Donaroy Singh,LBD,28,20,0,0,,,,,,,,,
Sudeva FC,72:38:00,11,Mayengbam Lanchenba,Offensive Duel,36,24,0,0,,,,,,,,,
Sudeva FC,72:40:00,11,Mayengbam Lanchenba,Pass,33,22,25,11,,Complete,,,,,,,
Sudeva FC,72:43:00,6,Irfan Ahmad Mir,Pass,30,13,37,6,,Complete,,,,,,,
Sudeva FC,72:45:00,12,R Aarya Krishna,Pass,41,10,58,18,,Complete,,,,,,,
Sudeva FC,72:46:00,15,Pukar Dulal,Pass,54,17,77,7,,Complete,,,,,,,
Sudeva FC,72:56:00,12,R Aarya Krishna,Throw In,83,1,77,17,,,,,,,,,
Sudeva FC,73:00:00,7,Oinam Nirmal Meitei,Offensive Duel,74,9,0,0,,,,,,,,,
Sudeva FC,73:17:00,6,Irfan Ahmad Mir,Throw In,80,1,63,12,,,,,,,,,
Sudeva FC,73:20:00,15,Pukar Dulal,Pass,64,12,50,24,,Complete,,,,,,,
Sudeva FC,73:21:00,2,Sagar Patra,Carry,46,20,68,31,,,,,,,,,
Sudeva FC,73:25:00,2,Sagar Patra,Long Kick,70,32,103,45,,,,,True,,,,
Sudeva FC,73:50:00,12,R Aarya Krishna,Pressure,67,9,0,0,,,,,,,,,
Sudeva FC,73:54:00,15,Pukar Dulal,Defensive Duel,47,24,0,0,,,,,,,,,
Sudeva FC,73:54:00,2,Sagar Patra,Defensive Duel,40,23,0,0,,Won,,,,,True,,
Sudeva FC,73:57:00,15,Pukar Dulal,Pass,40,28,57,34,,Complete,,,,,,,
Sudeva FC,73:59:00,7,Oinam Nirmal Meitei,Pass,53,25,54,41,,Incomplete,,,,,,,
Sudeva FC,76:05:00,25,Leishangthem Donaroy Singh,Free Kick,23,25,32,33,,,,,,,,,
Sudeva FC,76:09:00,7,Oinam Nirmal Meitei,Long Kick,41,35,96,56,,,,,,,,,
